mz,rt,intensity,rt1,rt2
148.09426759026013,48.65800000002,114271.9765625,46.16800000002,65.74699999998
148.1326952073201,262.84099999998,85115.5546875,253.96200000000002,280.48000000002
150.054383685308,55.84699999998,114996.0546875,37.09900000002,73.13599999998
150.07718240020122,179.40799999998,502685.71875,161.12899999998,197.196
151.07490419946765,212.76499999998,55241.76953125,193.97599999998,230.22400000002
152.056646032409,221.93500000001998,56246.078125,217.935,235.12300000002
152.07011652821063,105.333,129812.7265625,88.22500000002,122.99200000002
159.09156323887362,74.66599999998,381926.375,56.607,91.94500000002
160.07549880641588,236.75299999998,65998.71875,217.935,254.76199999998
160.07575953046418,50.926999999980005,279483.90625,33.16900000002,68.12599999998
162.07786430974636,353.55400000002004,65271.3671875,346.38499999998,371.103
162.11584110154033,340.96500000000003,473475.53125,322.08700000002,351.91399999998004
166.08593585817712,217.935,69150.53125,199.506,235.93399999998
167.03849627818735,41.15800000002,68125.0859375,34.778999999999996,48.65800000002
167.03853271247925,53.506999999979996,347991.59375,48.65800000002,70.656
170.08100276015074,103.113,326108.84375,85.98499999998,127.95199999997999
170.08077985445945,133.11100000002,74066.453125,127.95199999997999,139.53100000002001
170.0921541500065,376.01299999998,63856.1640625,357.69400000002,392.97199999997997
173.0711404752011,50.926999999980005,56370.3125,46.98799999998,68.12599999998
174.0547158752909,174.54799999998,145997.65625,157.39900000001998,192.27700000002
174.0901525712377,36.339,105945.7265625,30.418999999980002,37.09900000002
174.0909101161005,45.33799999998,60586.75,37.09900000002,49.438000000020004
175.11858786960437,500.90299999998,64096.14453125,483.015,517.23799999998
175.12258856434593,194.80600000002,112556.953125,192.27700000002,212.76499999998
180.06536595314066,83.48500000002001,57116.98046875,64.99699999998,100.17400000002
181.07149092176613,61.83700000002,100349.4921875,43.668,79.31500000001999
184.06603686775017,36.339,74124.4453125,34.778999999999996,44.497999999979996
184.06043886739582,47.81800000002,102587.921875,44.497999999979996,64.99699999998
184.072610642433,158.90899999998,131055.5859375,139.53100000002001,176.208
184.07296145561062,455.54599999998,52787.1484375,437.37799999998,473.34499999997996
186.99470366288406,336.18600000000004,234143.484375,317.25700000001996,353.55400000002004
187.08637684576362,74.66599999998,433847.125,56.607,91.94500000002
188.08972650482403,74.66599999998,52382.80859375,56.607,91.94500000002
189.12311473641478,373.533,234506.515625,355.21399999998,385.16200000002
189.160012786999,513.03199999998,252594.65625,495.38299999998,529.701
197.12824134540628,239.99299999998,59380.55859375,221.11399999998,258.12199999998
202.17978090044812,88.22500000002,666637.75,66.49699999998,94.18399999997999
202.18223359187772,103.113,1300539.625,94.18399999997999,120.42199999998002
203.15023477697585,485.41499999999996,238176.265625,466.87600000002004,502.47299999999996
203.1824435225755,88.22500000002,80232.8515625,83.48500000002001,94.18399999997999
203.1824935401977,100.914,132261.4375,94.18399999997999,117.89299999998
204.11319565566325,73.90600000002,258184.15625,55.84699999998,91.20400000002
204.12228734351552,297.009,682944.6875,291.61900000002,314.80699999998
205.12533118973207,296.26900000001996,65677.6875,293.09899999998004,313.99699999998
206.1381918260267,68.976,68290.3125,50.926999999980005,86.73499999997999
215.13904580657498,239.99299999998,126786.3828125,231.04399999998,258.12199999998
216.1957202638231,37.908,271935.375,33.16900000002,44.497999999979996
216.19563862087207,48.65800000002,693170.5,44.497999999979996,65.74699999998
217.19916888273931,48.65800000002,85867.7734375,33.94900000002,65.74699999998
218.21096867041058,79.31500000001999,66832.640625,61.09699999997999,96.444
219.11118239351464,36.339,52652.16796875,35.57899999998,46.98799999998
219.11271253886818,50.926999999980005,422372.28125,46.98799999998,68.12599999998
220.11580581682267,50.926999999980005,58593.85546875,32.38900000002,59.59699999998
221.169287053352,121.25200000002,167395.0625,103.113,138.65099999999998
227.11317230147546,405.13999999998,277354.9375,399.60100000002,423.26899999998
228.2316788994039,117.09299999999999,131152.59375,115.36200000000001,127.95199999997999
228.23156121790396,133.86100000002,576133.25,127.95199999997999,152.38000000001998
229.2345746503561,133.86100000002,83959.9765625,115.36200000000001,152.38000000001998
230.24739814904643,154.21999999998002,170942.875,134.631,171.58900000002
233.12764211691328,36.339,237552.53125,34.778999999999996,54.316999999980005
237.12049947905663,244.91299999998,133040.1875,226.09399999997999,262.84099999998
238.09643917975174,244.91299999998,93155.515625,243.243,256.452
241.1295037169842,400.431,520317.40625,382.662,418.29900000000004
242.130975077866,400.431,58101.15625,397.95100000002,418.29900000000004
243.08646756168994,61.83700000002,118696.703125,43.668,77.73499999998
243.18196111797303,35.57899999998,287768.25,34.778999999999996,37.908
243.1827825633361,46.98799999998,115356.4140625,37.908,53.506999999979996
243.68366531252207,35.57899999998,83095.984375,34.778999999999996,53.506999999979996
244.1892028220348,34.778999999999996,77356.5234375,31.558999999979996,52.65700000002
244.26181568809562,127.95199999997999,104690.0390625,109.06300000002,138.65099999999998
244.26295359281025,150.58999999998,77495.5625,138.65099999999998,168.31799999999998
246.2059600764635,80.99500000002,132213.5625,73.13599999998,94.93399999998
246.20497467932574,104.60299999998,84821.3046875,94.93399999998,122.13199999998
246.23489311655428,70.656,129667.0078125,52.65700000002,73.90600000002
248.22120545402746,106.803,163988.578125,89.71399999997999,124.73200000002
249.09505097553898,405.13999999998,64531.15234375,401.26099999998,412.53
250.07940793186225,198.68599999998,64164.3359375,194.80600000002,216.44500000002
250.69184485427786,34.778999999999996,125903.203125,29.239000000020003,52.65700000002
250.98229114394206,305.72800000002,75535.5625,299.96800000001997,323.70700000002
252.1086424374887,112.97299999998,450403.875,95.694,130.87099999998
252.10866966338696,139.53100000002001,376348.90625,128.68099999998,158.14900000002
253.11100935210354,112.97299999998,54636.6953125,95.694,130.87099999998
256.8494646865942,35.57899999998,52750.15234375,34.778999999999996,53.506999999979996
257.14650495141706,263.61100000002,59128.890625,244.91299999998,281.29999999998
258.2788375503806,147.21,413093.5625,128.68099999998,165.20899999998
259.1688454587836,29.239000000020003,210808.390625,16.347,47.81800000002
259.282492892532,147.21,68923.9453125,130.131,164.45899999998
260.0751843755576,245.75299999998,68940.2734375,239.99299999998,262.84099999998
261.52169183926236,33.16900000002,103644.5,28.28899999998,46.98799999998
261.8562395798833,33.16900000002,51730.41796875,28.28899999998,46.98799999998
263.13798742042377,64.197,123108.015625,46.16800000002,81.84499999998
265.1112598215394,343.28500000002003,156160.65625,324.53599999998,361.074
266.07441684029635,229.404,66685.2265625,224.424,247.41199999998003
266.2822081077517,127.95199999997999,75887.7734375,109.06300000002,145.45999999998
268.1040461905719,167.49900000000002,245206.03125,155.89000000002,184.527
268.9977771379823,336.18600000000004,388819.125,328.63600000002,350.31499999998
272.18434886993765,85.16500000002,101399.6015625,76.19599999998,88.965
272.1852583617435,94.18399999997999,237644.84375,88.965,110.63299999998
272.29374451692246,122.13199999998,64733.8828125,103.863,139.53100000002001
274.2722909398516,36.339,101564.734375,35.57899999998,48.65800000002
274.2735696294503,62.59699999998,946848.75,48.65800000002,80.145
275.2769273177042,62.59699999998,154037.328125,44.497999999979996,80.145
276.1432423858558,385.902,2760683.0,367.224,402.741
277.1459805499419,385.902,352024.28125,383.502,402.741
278.1471736218419,385.902,54681.8203125,379.323,402.00100000002
278.1850276417804,68.12599999998,56406.55859375,51.777,85.98499999998
281.13725811926304,34.778999999999996,120364.265625,18.274999999979997,52.65700000002
282.1188640769035,278.08999999997997,251257.25,270.85099999998005,295.48900000002
282.11912043689813,130.87099999998,871786.8125,117.09299999999999,148.87000000001999
283.1209232007802,130.87099999998,116274.4375,118.77199999998001,148.87000000001999
284.2937423578758,127.95199999997999,1219450.875,109.06300000002,145.45999999998
284.32996216552095,148.09000000001998,82645.296875,139.53100000002001,165.969
285.2964521822302,127.95199999997999,244554.140625,109.06300000002,145.45999999998
286.30976778837845,142.14100000002,515517.5625,131.62099999998,160.389
287.3126022791665,142.14100000002,94686.9609375,130.87099999998,158.90899999998
288.2885347660953,35.57899999998,250763.34375,34.778999999999996,38.717999999999996
288.2889502031882,46.98799999998,216445.453125,38.717999999999996,52.65700000002
288.2890675764917,62.59699999998,421664.09375,52.65700000002,80.145
288.28878614790796,171.58900000002,136497.84375,158.14900000002,188.80699999998
289.2918720921352,62.59699999998,73602.2421875,44.497999999979996,80.145
290.08552635648056,222.76399999998,126642.4609375,215.70499999998,239.99299999998
291.0694366315068,207.81499999998002,53412.3359375,203.67600000000002,219.48499999998
292.95830542420094,336.18600000000004,64257.9921875,317.25700000001996,349.50499999998
295.116093737338,34.778999999999996,54911.921875,23.19,46.16800000002
297.08423480965956,275.71000000002,86989.2734375,257.292,293.09899999998004
298.09658553245544,95.694,908707.6875,77.73499999998,112.18300000002
299.0987356307016,95.694,124629.84375,77.73499999998,112.18300000002
300.09342633117893,95.694,51107.64453125,82.68499999998001,112.18300000002
300.19859493266716,33.16900000002,574118.125,17.634,50.926999999980005
300.69942524397334,33.16900000002,196921.34375,26.529,50.926999999980005
302.1953514684486,204.50599999998,159207.453125,185.31700000002,221.93500000001998
302.3037690946356,36.339,123727.78125,19.33999999998,38.717999999999996
302.30469541551196,61.83700000002,1136221.375,38.717999999999996,79.31500000001999
302.30524495115515,127.22200000002,6206352.5,108.27300000000001,144.61000000002
303.30771105940227,127.95199999997999,1135191.625,109.06300000002,145.45999999998
303.3079037922563,61.83700000002,212423.109375,43.668,79.31500000001999
304.29921800135867,145.45999999998,130561.2734375,116.232,163.689
307.20562852884535,31.558999999979996,123122.40625,24.0,34.778999999999996
310.201096451713,163.689,77238.125,144.61000000002,177.92800000002
312.3615482533941,146.34,87592.2734375,142.14100000002,164.45899999998
313.2726464599408,33.94900000002,135188.65625,17.95600000002,51.777
314.34068482218737,138.65099999999998,131060.1328125,120.42199999998002,157.39900000001998
316.21127403054913,34.778999999999996,5311949.5,22.42000000002,52.65700000002
316.3201158497873,46.16800000002,68241.8203125,41.988,49.438000000020004
316.3198834831302,60.33700000001999,130581.2265625,49.438000000020004,77.73499999998
316.32024244130696,167.49900000000002,56308.5859375,148.87000000001999,178.66799999999998
317.2147831218765,34.778999999999996,876368.6875,18.274999999979997,51.777
318.1686009573933,148.09000000001998,171015.796875,139.53100000002001,165.969
318.21609038968865,34.778999999999996,117884.6171875,21.679999999979998,50.17699999998
318.29885579164454,64.99699999998,123302.421875,46.98799999998,82.68499999998001
322.21041927837143,33.94900000002,77635.7109375,17.95600000002,51.777
330.0587744301932,276.49999999998,60732.3359375,258.12199999998,293.89900000002
330.226347877729,32.38900000002,421730.15625,17.30599999998,50.17699999998
330.3352720097116,35.57899999998,325593.65625,24.0,48.65800000002
330.33631251227627,57.357,1824984.875,48.65800000002,74.66599999998
331.3383839422948,35.57899999998,72716.09375,27.40000000002,48.65800000002
331.3389587478941,57.357,371649.5,48.65800000002,74.66599999998
334.2364161512361,33.94900000002,104809.921875,32.38900000002,51.777
334.72769893975067,33.16900000002,97513.4921875,24.0,50.926999999980005
338.34072175866584,32.38900000002,761036.6875,17.30599999998,50.17699999998
339.343578069887,32.38900000002,182880.4375,31.558999999979996,49.438000000020004
340.0447648551563,335.18599999997997,55929.0546875,316.44700000002,352.734
341.30379457940893,33.94900000002,113910.234375,17.95600000002,51.777
344.2787273364775,160.389,99559.5234375,141.24100000002,172.338
344.2789735362289,181.617,4141712.5,172.338,199.506
345.28199303232907,181.617,810247.4375,163.689,199.506
346.0536350875114,309.05800000002,57156.859375,290.889,326.99599999998
346.1898519109358,34.778999999999996,63961.63671875,29.239000000020003,37.908
346.2206458714633,35.57899999998,86430.0859375,33.94900000002,37.908
346.2211431522042,46.98799999998,69779.9765625,37.908,53.506999999979996
346.28328944896964,181.617,105275.7265625,163.689,189.67699999997998
346.32981374014076,61.83700000002,109047.6015625,43.668,79.31500000001999
347.219643941524,36.339,119106.84375,19.97800000002,54.316999999980005
348.0692707180087,411.70000000002,99442.390625,392.97199999997997,429.948
349.1309725805462,360.234,59482.59765625,347.12500000002,377.673
351.24122242487704,34.778999999999996,142701.59375,32.38900000002,52.65700000002
351.57579828701506,34.778999999999996,90114.8046875,29.239000000020003,52.65700000002
355.2624050023892,211.13500000002,131147.421875,192.27700000002,228.58399999998
356.2477812020098,32.38900000002,89515.0390625,24.0,50.17699999998
356.3506965030988,35.57899999998,54812.23046875,31.558999999979996,48.65800000002
356.35103489874615,55.09699999998,292140.28125,48.65800000002,67.32600000000001
357.21388480904136,30.418999999980002,89622.4140625,29.239000000020003,48.65800000002
357.2774211490146,148.87000000001999,66729.046875,130.131,166.719
357.3536160820873,55.09699999998,72559.171875,36.339,72.31600000002
358.25758733228554,33.94900000002,199707.984375,32.38900000002,47.81800000002
358.3668418119199,55.09699999998,858435.6875,36.339,72.31600000002
358.97873633373956,31.558999999979996,66457.859375,23.19,48.65800000002
359.37032536888563,55.09699999998,198508.765625,36.339,72.31600000002
360.23681505688995,34.778999999999996,235340.6875,18.274999999979997,52.65700000002
361.1987328617035,36.339,76943.078125,33.94900000002,42.828
361.2005115307751,46.98799999998,66429.5,42.828,53.506999999979996
361.23891265225774,34.778999999999996,50660.28125,18.274999999979997,52.65700000002
362.29715641304716,31.558999999979996,344695.96875,23.19,46.98799999998
362.7988133163596,31.558999999979996,148830.96875,28.28899999998,47.81800000002
363.17612054131865,258.95200000001995,353058.46875,254.76199999998,276.49999999998
363.21406326543416,36.339,65421.0703125,33.16900000002,45.33799999998
363.21391725408165,49.438000000020004,94739.6171875,45.33799999998,66.49699999998
363.23601285372473,31.558999999979996,51340.9296875,16.98499999998,46.98799999998
364.1797249638498,258.95200000001995,61987.2109375,255.60199999998002,276.49999999998
365.1040270761289,350.31499999998,169297.59375,331.91599999998,357.69400000002
365.10457463784616,361.074,83336.515625,357.69400000002,367.95300000000003
365.1043279709304,373.533,60169.1171875,364.293,377.673
365.10422042522697,382.662,191878.546875,377.673,399.60100000002
368.42383565559265,142.99099999998,158897.234375,124.73200000002,161.12899999998
374.36201099596445,35.57899999998,65394.19140625,29.239000000020003,46.98799999998
374.3600909996557,61.83700000002,255104.8125,46.98799999998,79.31500000001999
375.3647929400784,61.09699999997999,58680.2109375,42.828,78.525
376.2590181211516,33.16900000002,735660.0625,31.558999999979996,50.17699999998
376.31191571944515,31.558999999979996,180141.015625,24.0,47.81800000002
377.2616245858516,33.16900000002,173693.8125,30.418999999980002,46.16800000002
382.36677679566355,33.94900000002,247365.671875,24.819000000000003,51.777
383.36915470496336,33.94900000002,66286.5078125,24.819000000000003,51.777
384.7704300537169,35.57899999998,201300.375,26.529,53.506999999979996
385.1581198718531,258.95200000001995,162619.953125,239.99299999998,276.49999999998
385.2707218135196,34.778999999999996,110697.515625,24.0,52.65700000002
389.2527838301827,31.558999999979996,167178.578125,29.239000000020003,49.438000000020004
389.5867044236161,31.558999999979996,109351.8828125,28.28899999998,47.81800000002
391.7787191097855,33.16900000002,656960.375,25.669000000020002,50.926999999980005
392.7815955224487,33.16900000002,88774.203125,27.40000000002,47.81800000002
393.28442107365413,32.38900000002,57749.828125,29.239000000020003,41.988
397.19866598747825,34.778999999999996,67757.546875,18.59500000002,51.777
398.23944793188974,33.16900000002,85621.7890625,19.97800000002,43.668
399.2471392203117,32.38900000002,64118.82421875,17.30599999998,50.17699999998
400.1638413662461,52.65700000002,77785.25,33.94900000002,69.816
400.34044993818856,117.89299999998,70778.2890625,107.54299999998,119.592
400.3388941378345,126.45199999998,116264.96875,119.592,127.22200000002
400.34088920519196,145.45999999998,306036.3125,127.22200000002,162.82900000002
400.34556631697563,171.58900000002,3781319.25,162.82900000002,188.80699999998
401.2431579128684,159.64900000001998,146759.390625,155.89000000002,169.98899999999998
401.3434030144523,145.45999999998,73644.1953125,127.22200000002,161.12899999998
401.34363497259363,171.58900000002,1038845.125,161.12899999998,188.80699999998
402.3460679518759,171.58900000002,153055.59375,153.3,188.80699999998
402.39194482084605,57.357,90842.3125,38.717999999999996,74.66599999998
405.27013918613477,32.38900000002,59386.51953125,19.656,48.65800000002
405.5225346155974,32.38900000002,58088.23828125,31.558999999979996,46.98799999998
410.39740155856305,33.94900000002,258406.03125,30.418999999980002,51.777
410.46976510467704,105.333,51526.23828125,102.38299999998,122.99200000002
412.28318578955003,243.243,107021.203125,224.424,261.36100000002
414.29862880152064,195.64600000002,144059.265625,187.05700000002003,213.50500000002
415.21018681963517,34.778999999999996,5753615.0,31.558999999979996,52.65700000002
416.213380209109,34.778999999999996,1362722.5,33.16900000002,52.65700000002
417.21534707047306,34.778999999999996,233228.609375,18.274999999979997,52.65700000002
425.77332604191747,31.558999999979996,56181.40234375,24.819000000000003,37.09900000002
427.2590553898479,30.418999999980002,50558.60546875,24.819000000000003,36.339
430.24274105131735,31.558999999979996,695852.0,27.40000000002,46.16800000002
431.2455265519438,31.558999999979996,166671.53125,30.418999999980002,45.33799999998
432.2353901974038,34.778999999999996,78278.2734375,33.94900000002,50.926999999980005
433.002163131697,336.18600000000004,51588.34765625,317.25700000001996,353.55400000002004
435.2017261783145,50.926999999980005,81194.1875,32.38900000002,68.12599999998
437.1906715880181,34.778999999999996,126496.0234375,18.274999999979997,46.16800000002
440.40893277004074,32.38900000002,3794389.5,22.42000000002,50.17699999998
441.27854165233555,33.94900000002,64374.1875,31.558999999979996,43.668
441.3301286947963,121.25200000002,187129.359375,103.113,138.65099999999998
441.4128481950438,32.38900000002,1032659.75,23.19,50.17699999998
441.7849359575763,32.38900000002,517285.5625,24.819000000000003,50.17699999998
442.2877383686485,32.38900000002,282752.5625,28.28899999998,47.81800000002
442.4156263538291,31.558999999979996,128947.734375,24.819000000000003,48.65800000002
442.7886664199761,32.38900000002,89714.53125,28.28899999998,47.81800000002
445.6340128069664,33.94900000002,261605.71875,25.669000000020002,51.777
445.96885626480525,33.94900000002,203180.765625,26.529,51.777
446.17294965473525,367.95300000000003,132957.546875,349.50499999998,385.16200000002
448.79400843272737,30.418999999980002,62979.74609375,28.28899999998,48.65800000002
455.18670967789825,198.68599999998,99996.65625,195.64600000002,206.99500000001999
456.2835467803478,155.89000000002,52824.54296875,137.79100000001998,172.338
456.7908870009077,33.94900000002,61355.88671875,26.529,51.777
461.2557821750508,33.16900000002,74891.2109375,17.634,50.926999999980005
463.7989297603084,33.16900000002,107309.734375,30.418999999980002,50.926999999980005
464.30083025920277,33.16900000002,57479.3828125,27.40000000002,50.926999999980005
466.29453404150337,36.339,86846.6015625,24.0,54.316999999980005
466.42335971100135,31.558999999979996,59514.18359375,24.819000000000003,47.81800000002
467.2157104116818,239.99299999998,52998.2109375,235.93399999998,248.23300000002
467.34577153443837,33.94900000002,190239.890625,23.19,51.777
468.4400904391893,31.558999999979996,3323278.25,30.418999999980002,49.438000000020004
469.4447442729112,31.558999999979996,925014.375,24.0,49.438000000020004
470.4470543438505,31.558999999979996,157320.234375,28.28899999998,48.65800000002
474.266702088864,32.38900000002,67271.75,17.30599999998,50.17699999998
475.2962034151223,26.529,65669.3203125,14.97,28.28899999998
479.23575576952277,97.944,58457.9375,80.145,114.513
482.4023572881603,34.778999999999996,68459.1640625,18.274999999979997,51.777
483.6442216751959,31.558999999979996,139911.765625,28.28899999998,47.81800000002
483.97935807075794,31.558999999979996,114890.6796875,25.669000000020002,47.81800000002
484.31282818441724,31.558999999979996,53477.68359375,16.98499999998,49.438000000020004
484.43380205074055,32.38900000002,100064.8125,26.529,47.81800000002
485.28878949534896,33.16900000002,1908587.875,17.95600000002,39.48799999998
485.3567496951876,35.57899999998,1125846.5,22.42000000002,38.717999999999996
485.3562119351246,46.98799999998,416369.5,38.717999999999996,53.506999999979996
486.2920419208614,33.16900000002,593545.875,17.95600000002,50.926999999980005
486.35984998400534,46.98799999998,104899.75,34.778999999999996,53.506999999979996
487.2934474167529,33.16900000002,117504.4296875,22.42000000002,49.438000000020004
487.3608625882525,35.57899999998,62034.765625,33.94900000002,53.506999999979996
491.29067724757596,23.19,150223.1875,17.634,29.239000000020003
493.647859401524,33.16900000002,52875.23046875,23.19,46.98799999998
498.31610424841125,31.558999999979996,52295.07421875,16.98499999998,49.438000000020004
499.3023356552299,30.418999999980002,86440.828125,16.66600000002,48.65800000002
499.3721651084568,34.778999999999996,1608619.0,21.679999999979998,52.65700000002
500.3745825547297,34.778999999999996,446845.0625,33.16900000002,52.65700000002
501.3765036746616,34.778999999999996,80534.7265625,33.16900000002,50.926999999980005
502.313472283301,33.16900000002,125241.9609375,31.558999999979996,46.98799999998
502.3726849386727,34.778999999999996,64314.5390625,18.274999999979997,52.65700000002
503.8845154612158,30.418999999980002,80632.25,24.0,46.98799999998
504.3865098155457,30.418999999980002,50149.0859375,20.616,48.65800000002
507.26954154281765,33.16900000002,136306.703125,17.634,50.926999999980005
512.4980058648528,31.558999999979996,339834.78125,16.98499999998,48.65800000002
513.3877893212916,32.38900000002,58919.25,31.558999999979996,41.15800000002
513.5028986650588,31.558999999979996,110206.4296875,16.98499999998,47.81800000002
513.8060159630699,32.38900000002,51780.2578125,24.819000000000003,47.81800000002
515.0051148313739,336.18600000000004,87589.65625,317.25700000001996,353.55400000002004
526.3596778603999,33.94900000002,752644.375,23.19,51.777
526.861282097859,33.94900000002,410135.53125,25.669000000020002,51.777
527.1558077933557,428.27899999998,242948.390625,409.24000000002,446.48699999999997
527.3624597605688,33.94900000002,191477.984375,30.418999999980002,50.926999999980005
529.3806099732059,35.57899999998,90667.203125,20.616,53.506999999979996
531.2723309690512,30.418999999980002,242936.15625,27.40000000002,47.81800000002
532.2756813012769,30.418999999980002,84978.2265625,23.19,47.81800000002
533.8685211955521,33.16900000002,136286.53125,24.819000000000003,37.908
540.0260859960781,33.16900000002,187443.328125,24.819000000000003,50.926999999980005
540.3613787641607,33.16900000002,182067.640625,31.558999999979996,50.17699999998
540.4236112311002,35.57899999998,216909.078125,26.529,48.65800000002
540.4233334985203,57.357,297264.5625,48.65800000002,71.48599999998001
540.5328953163161,30.418999999980002,245313.0,16.66600000002,48.65800000002
540.6942377066873,33.16900000002,89640.6953125,29.239000000020003,47.81800000002
541.4247619318929,35.57899999998,74299.75,30.418999999980002,49.438000000020004
541.4261135800451,57.357,98996.8515625,49.438000000020004,72.31600000002
541.5359353392842,31.558999999979996,88615.6015625,16.98499999998,48.65800000002
548.370620080981,34.778999999999996,59009.828125,33.16900000002,50.926999999980005
551.32680982824,29.239000000020003,252833.640625,16.347,47.81800000002
552.3306725133247,29.239000000020003,80297.5390625,16.347,47.81800000002
555.3621494115612,68.12599999998,74801.140625,50.17699999998,85.98499999998
561.2929204766983,35.57899999998,284032.5625,33.16900000002,53.506999999979996
562.2954408524063,35.57899999998,102679.59375,33.16900000002,53.506999999979996
566.3791061095725,158.90899999998,1914149.875,139.53100000002001,176.208
566.3798160196495,37.09900000002,297821.84375,30.418999999980002,55.09699999998
567.3609304841588,32.38900000002,100194.71875,29.239000000020003,54.316999999980005
567.3833245291902,158.90899999998,510000.6875,151.48999999998,171.58900000002
568.385257140266,158.90899999998,101140.015625,147.21,171.58900000002
568.4564126640668,35.57899999998,154202.171875,18.59500000002,49.438000000020004
568.4559546580799,55.84699999998,234841.546875,49.438000000020004,73.13599999998
568.5643495226599,30.418999999980002,348180.375,16.66600000002,48.65800000002
569.459443718335,55.84699999998,82545.5,37.09900000002,73.13599999998
570.4564175887821,35.57899999998,69127.6015625,18.59500000002,53.506999999979996
578.0366733048213,30.418999999980002,101946.5703125,24.0,34.778999999999996
578.3712282717753,30.418999999980002,94638.15625,27.40000000002,46.98799999998
579.5327280477583,30.418999999980002,64701.57421875,16.66600000002,48.65800000002
581.2403669332763,30.418999999980002,56233.50390625,21.679999999979998,48.65800000002
582.8659156772974,33.16900000002,70293.703125,24.819000000000003,45.33799999998
583.3750366874226,31.558999999979996,274106.375,29.239000000020003,47.81800000002
583.8772246745334,31.558999999979996,174593.609375,24.0,47.81800000002
590.385182936254,30.418999999980002,67544.2890625,16.66600000002,48.65800000002
596.5957429119926,30.418999999980002,213141.015625,20.616,48.65800000002
597.6000026663794,30.418999999980002,84140.9453125,24.0,48.65800000002
598.3795312596448,33.94900000002,151660.09375,27.40000000002,43.668
598.3698419163849,49.438000000020004,132415.890625,43.668,66.49699999998
598.8812400717496,33.94900000002,104639.671875,25.669000000020002,50.926999999980005
599.388823884255,33.16900000002,4113360.0,25.669000000020002,50.926999999980005
600.3935482094123,33.16900000002,1267337.375,24.819000000000003,50.926999999980005
601.3952687215495,33.16900000002,275238.78125,23.19,50.926999999980005
607.3889258639822,29.239000000020003,584998.875,16.347,47.81800000002
608.3942968798589,29.239000000020003,207604.984375,16.347,33.94900000002
